"","Date","Open","High","Low","Close","Adj.Close","Volume","returns","returns_abs","returns_sq","returns_cube"
"1","2019-01-01",3746.713379,3850.913818,3707.231201,3843.52002,3843.52002,4324200990,0,0.347705371628148,0.120899025459069,-0.0420372405767264
"2","2019-01-02",3849.216309,3947.981201,3817.409424,3943.409424,3943.409424,5244856835,2.59890422009562,2.25119884846747,5.06789625534127,11.4088422141769
"3","2019-01-03",3931.048584,3935.685059,3826.2229,3836.741211,3836.741211,4530215218,-2.70497433897698,3.05267971060513,9.31885341554021,-28.4474747477229
"4","2019-01-04",3832.040039,3865.93457,3783.85376,3857.717529,3857.717529,4847965467,0.546722253246076,0.199016881617928,0.0396077191689244,0.00788260475699796
"5","2019-01-05",3851.973877,3904.903076,3836.900146,3845.19458,3845.19458,5137609823,-0.324620683237177,0.672326054865325,0.452022324050773,-0.303906385840112
"6","2019-01-06",3836.519043,4093.297363,3826.513184,4076.632568,4076.632568,5597027439,6.01888885425403,5.67118348262588,32.1623220936087,182.398429820167
"7","2019-01-07",4078.584961,4092.613525,4020.894043,4025.248291,4025.248291,5228625637,-1.26045887488971,1.60816424651785,2.58619224377834,-4.1590219010661
"8","2019-01-08",4028.472168,4109.020996,3996.955322,4030.8479,4030.8479,5306593305,0.139112139057867,0.208593232570281,0.0435111366741195,-0.0090761286516619
"9","2019-01-09",4031.552002,4068.403564,4022.662842,4035.296387,4035.296387,5115905224,0.110361073162787,0.237344298465361,0.0563323160140145,-0.0133701540252753
"10","2019-01-10",4034.411377,4064.06665,3659.174561,3678.924561,3678.924561,6874143795,-8.83136681479154,9.17907218641969,84.2553662035036,-773.386088475185
"11","2019-01-11",3674.015381,3713.881836,3653.069824,3687.365479,3687.365479,5538712864,0.229439822971141,0.118265548657007,0.0139867399991428,-0.00165414947992153
"12","2019-01-12",3686.973145,3698.978271,3653.810791,3661.301025,3661.301025,4778170882,-0.706858437234934,1.05456380886308,1.11210482696381,-1.17278550217798
"13","2019-01-13",3658.868164,3674.76001,3544.927246,3552.953125,3552.953125,4681302465,-2.95927319988665,3.3069785715148,10.9361072724581,-36.1654724058059
"14","2019-01-14",3557.311035,3727.836182,3552.285156,3706.052246,3706.052246,5651384489,4.30906672882154,3.96136135719339,15.6923838022651,62.1632027965404
"15","2019-01-15",3704.216309,3720.15332,3619.949219,3630.675293,3630.675293,5537192301,-2.03388802954292,2.38159340117106,5.67198712850156,-13.5083671167665
"16","2019-01-16",3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457144,0.670165769076399,0.322460397448251,0.103980707922484,0.0335296604036346
"17","2019-01-17",3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,0.644516687847853,0.296811316219705,0.0880969574360736,0.0261481738915523
"18","2019-01-18",3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961726,-0.563388599387853,0.911093971016001,0.830092224021705,-0.756292020693439
"19","2019-01-19",3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691379,1.93362794632625,1.5859225746981,2.51515041293705,3.98883381863812
"20","2019-01-20",3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489559,-3.42100974740369,3.76871511903184,14.2032136484192,-53.5278660156367
"21","2019-01-21",3600.372803,3608.84082,3558.537109,3576.032471,3576.032471,5004347059,-0.693726913458941,1.04143228508709,1.08458120442172,-1.12951788208341
"22","2019-01-22",3575.081299,3620.746582,3539.721436,3604.577148,3604.577148,5313623556,0.798221974534187,0.450516602906039,0.202965209493997,0.0914391966893481
"23","2019-01-23",3605.557129,3623.067871,3565.313965,3585.123047,3585.123047,5433755648,-0.539705496684789,0.887410868312937,0.787498049199922,-0.698834327635247
"24","2019-01-24",3584.500244,3616.087402,3569.092773,3600.865479,3600.865479,5262869046,0.439104370857595,0.0913989992294473,0.00835377706014451,0.000763526863083123
"25","2019-01-25",3607.390381,3612.927734,3575.597412,3599.765869,3599.765869,5265847538,-0.030537380705085,0.378242752333233,0.14306757969262,-0.0541142751125906
"26","2019-01-26",3599.715332,3654.933105,3593.345947,3602.460449,3602.460449,5098183234,0.0748543126986439,0.272851058929504,0.0744477003589518,-0.0203131338778064
"27","2019-01-27",3604.687256,3612.671387,3567.24585,3583.96582,3583.96582,5570752966,-0.513388814723397,0.861094186351545,0.741483197768429,-0.638486870875747
"28","2019-01-28",3584.283203,3586.750977,3439.23291,3470.450439,3470.450439,6908930483,-3.16731204205513,3.51501741368327,12.3553474184966,-43.4292613281224
"29","2019-01-29",3468.870117,3476.06543,3400.819824,3448.116943,3448.116943,5897159492,-0.643533062712042,0.99123843434019,0.982553633713191,-0.973944925537128
"30","2019-01-30",3443.896973,3495.174805,3429.387939,3486.181641,3486.181641,5955112626,1.10392711817025,0.756221746542105,0.571871329943192,0.432461535926997
"31","2019-01-31",3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198270,-0.814326931968383,1.16203230359653,1.35031907460186,-1.56911438484994
"32","2019-02-01",3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707,0.872018376983553,0.524313005355405,0.274904127584817,0.144135809318601
"33","2019-02-02",3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623600,0.949426525598732,0.601721153970584,0.362068347135691,0.21786418365471
"34","2019-02-03",3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937583,-1.62017546376409,1.96788083539224,3.87255498230404,-7.62072673367884
