"","Date","Open","High","Low","Close","Adj.Close","Volume","returns","returns_abs","returns_sq","returns_cube"
"95",2019-04-06,7574.875,7613.15909090909,7546.56818181818,7594.79545454545,7594.79545454545,380489.363636364,-0.124332385896661,0.23111738138143,0.0534152439766096,-0.0123451913137242
"96",2019-04-07,7596.79545454545,7626.60227272727,7560.875,7608.31818181818,7608.31818181818,364286.363636364,0.178052553931978,0.0712675584472085,0.00507906488702628,0.00036197255369331
"97",2019-04-08,7607.75,7629.25,7561.25,7623.5,7623.5,333328,0.199542366907043,0.0927573714222742,0.00860392995316972,0.000798077926357394
"98",2019-04-09,7625.75,7633.75,7578.75,7593.25,7593.25,389517,-0.396799370367941,0.50358436585271,0.253597213531276,-0.127707591958162
"99",2019-04-10,7590.5,7646,7575.75,7641.25,7641.25,332696,0.632140387844467,0.525355392359698,0.275998288281412,0.144997189030686
"100",2019-04-11,7644,7661,7601.5,7617.25,7617.25,340950,-0.31408473744479,0.420869732929559,0.177131332096198,-0.074549216432784
"101",2019-04-12,7617,7665,7611,7652.25,7652.25,346210,0.459483409366898,0.352698413882128,0.124396171154969,0.0438743322593674
"102",2019-04-13,7632.39772727273,7665.875,7608.42045454545,7645.56818181818,7645.56818181818,349484.681818182,-0.0873183466538341,0.194103342138603,0.0376761074293757,-0.00731305837081488
"103",2019-04-14,7646.63636363636,7675.90909090909,7618.40909090909,7658.03409090909,7658.03409090909,354253.181818182,0.163047517129649,0.05626252164488,0.00316547134184059,0.000178097399886554
"104",2019-04-15,7654,7659,7598.75,7647.75,7647.75,322483,-0.134291526872403,0.241076522357173,0.0581178896318283,-0.0140108587191791
"105",2019-04-16,7650.75,7695,7648.75,7679.5,7679.5,373199,0.415154784086823,0.308369788602054,0.0950919265224753,0.0293234772794977
"106",2019-04-17,7676.5,7733.5,7668.5,7689.75,7689.75,463944,0.133472231265056,0.0266872357802871,0.000712208553592637,1.9006877594464e-05
"107",2019-04-18,7691.5,7723,7660.25,7712.5,7712.5,393586,0.295848369582886,0.189063374098117,0.0357449594253646,0.00675806263595973
"108",2019-04-19,7686.77777777778,7728.01388888889,7662.01388888889,7709.625,7709.625,389323.888888889,-0.0372771474878444,0.144062142972614,0.0207539010378618,-0.00298985145855592
"109",2019-04-20,7710.01785714286,7755.80357142857,7682.64285714286,7740.83928571429,7740.83928571429,366573.857142857,0.40487424115032,0.29808924566555,0.0888571983814569,0.0264873752374826
"110",2019-04-21,7736.43055555555,7784.08333333333,7702.30555555556,7768.81944444445,7768.81944444445,347369.5,0.361461563758303,0.254676568273534,0.064860154427584,0.0165183615473086
"111",2019-04-22,7715.25,7746.75,7669.75,7734.75,7734.75,253668,-0.438540819336568,0.545325814821337,0.297380244310555,-0.162169124040422
"112",2019-04-23,7738,7843.75,7724.5,7838,7838,427149,1.33488477326352,1.22809977777875,1.50822906418021,1.85225577855917
"113",2019-04-24,7833.5,7852.75,7802.25,7847.75,7847.75,387633,0.124393978055626,0.0176089825708572,0.000310076267180754,5.46012758442236e-06
"114",2019-04-25,7855.25,7879.5,7792,7798.5,7798.5,488329,-0.627568411328088,0.734353406812857,0.539274926097649,-0.39601837918856
"115",2019-04-26,7799.25,7845.5,7755.5,7840.25,7840.25,467051,0.535359363980253,0.428574368495483,0.183675989331302,0.0787188211354461
"116",2019-04-27,7819.46590909091,7858.34090909091,7771.77272727273,7820.95454545455,7820.95454545455,435704.863636364,-0.246107643830936,0.352892639315705,0.124533214883204,-0.0439468548826038
"117",2019-04-28,7822.51136363636,7859.23863636364,7771.20454545455,7807.40909090909,7807.40909090909,418729.681818182,-0.173194390361551,0.279979385846321,0.0783884564988829,-0.0219471519079983
"118",2019-04-29,7837.25,7867.75,7805.5,7813.75,7813.75,320324,0.0812165600274787,0.0255684354572905,0.000653744891733631,-1.67152340698247e-05
"119",2019-04-30,7805.25,7857,7740,7800,7800,463833,-0.175971844504879,0.282756839989648,0.0799514305609316,-0.0226068138580608
"120",2019-05-01,7848.75,7867.25,7736,7756.5,7756.5,484406,-0.557692307692308,0.664477303177077,0.441530086437481,-0.293386721107519
"121",2019-05-02,7737.75,7805,7682.25,7734.25,7734.25,592822,-0.286856185135048,0.393641180619817,0.154953379079764,-0.0609960310819882
"122",2019-05-03,7739,7872.5,7734.75,7865,7865,454088,1.69053237224036,1.58374737675559,2.50825575338021,3.97244346964803
"123",2019-05-04,7761.77272727273,7834.88636363636,7693.25,7789.97727272727,7789.97727272727,557128.818181818,-0.953880829913885,1.06066582539865,1.12501199316861,-1.19326177431757
"124",2019-05-05,7759.38636363636,7807.44318181818,7653.88636363636,7759.05681818182,7759.05681818182,630364.181818182,-0.396926120101884,0.503711115586654,0.253724887965551,-0.127804046369227
"125",2019-05-06,7810,7817.5,7667.5,7803.5,7803.5,630196,0.572791034524173,0.466006039039403,0.217161628421194,0.101198630291907
"126",2019-05-07,7744.75,7804,7581.25,7674,7674,838952,-1.65951175754469,1.76629675302946,3.11980421976242,-5.51050006345397
"127",2019-05-08,7663.75,7698,7600,7647.5,7647.5,621509,-0.345321866041178,0.452106861525947,0.204400614238842,-0.0924109201974986
"128",2019-05-09,7639.75,7644.5,7481,7595.25,7595.25,741216,-0.683229813664596,0.790014809149365,0.624123398675308,-0.493066727690127
"129",2019-05-10,7591,7654.5,7435.75,7610.25,7610.25,802652,0.197491853461045,0.0907068579762756,0.00822773408392823,0.000746311907017439
"130",2019-05-11,7570.72727272727,7621.70454545455,7424.77272727273,7539.19318181818,7539.19318181818,736063.409090909,-0.933698869049217,1.04048386453399,1.08260667235558,-1.12643477422281
"131",2019-05-12,7510.22727272727,7571.5,7367.54545454545,7460.89772727273,7460.89772727273,695037.590909091,-1.03851238000209,1.14529737548685,1.31170607829708,-1.5022935288838
"132",2019-05-13,7534.25,7551.5,7305,7314.75,7314.75,773473,-1.95884909048539,2.06563408597016,4.26684417712178,-8.81373877178605
"133",2019-05-14,7315.25,7459.5,7290,7421,7421,547769,1.45254451621723,1.34575952073246,1.81106868764207,2.43726292909476
"134",2019-05-15,7429.25,7538.5,7353.75,7529.25,7529.25,535915,1.45869828864035,1.35191329315558,1.82766955221075,2.47085076312942
"135",2019-05-16,7524.25,7641,7473.5,7600.25,7600.25,525588,0.942989009529502,0.836204014044732,0.699237153104523,0.584704914195213
"136",2019-05-17,7600.75,7620,7506.5,7511.5,7511.5,626777,-1.16772474589652,1.27450974138129,1.62437508087579,-2.07028186423321
"137",2019-05-18,7518.86363636364,7579.22727272727,7435.55681818182,7495.34090909091,7495.34090909091,572841.318181818,-0.215124687600226,0.321909683084995,0.103625844063882,-0.0333581626220194
"138",2019-05-19,7499.45454545455,7550.01136363636,7403.28409090909,7451.67045454545,7451.67045454545,566684,-0.582634666990105,0.689419662474875,0.47529947100697,-0.327680800876112
"139",2019-05-20,7514.75,7559.25,7361.5,7391.75,7391.75,634294,-0.804121101583378,0.910906097068148,0.829749917675926,-0.755824259052794
"140",2019-05-21,7408.25,7485.25,7400.75,7464,7464,436744,0.97744106605337,0.870656070568601,0.758041993217957,0.659993863141137
"141",2019-05-22,7462.75,7475,7391.25,7430,7430,455678,-0.455519828510182,0.562304823994951,0.316186715087993,-0.177793315177096
"142",2019-05-23,7430.75,7434.75,7268,7311,7311,640165,-1.60161507402423,1.708400069509,2.91863079749834,-4.98618905731726
"143",2019-05-24,7316.75,7379.75,7300.5,7315.5,7315.5,407810,0.0615510874025441,0.0452339080822251,0.00204610644039119,-9.25533906511037e-05
"144",2019-05-25,7361.84722222222,7402.875,7300.16666666667,7327.69444444444,7327.69444444444,488736.555555556,0.166693246455394,0.0599082509706247,0.00358899853435936,0.000215010624929605
"145",2019-05-26,7332.21428571429,7372.41071428571,7273.23214285714,7298.73214285714,7298.73214285714,501625.642857143,-0.395244395176156,0.502029390660925,0.25203350908738,-0.126528228993272
"146",2019-05-27,7301.97222222222,7341.70833333333,7243.90277777778,7267.33333333333,7267.33333333333,517068.888888889,-0.430195394340336,0.536980389825106,0.288347939056722,-0.154837188719945
"147",2019-05-28,7315.5,7371.75,7280.25,7295.25,7295.25,528983,0.384139069810101,0.277354074325332,0.0769252825448616,0.0213355405324447
"148",2019-05-29,7291.5,7296,7183.25,7216,7216,568052,-1.08632329255337,1.19310828803814,1.42350738698531,-1.69839846149569
"149",2019-05-30,7214.75,7271.25,7208.5,7255.25,7255.25,403475,0.543930155210643,0.437145159725874,0.19109589067176,0.0835366436506646
"150",2019-05-31,7251.75,7256,7129.25,7133.5,7133.5,540433,-1.67809517246132,1.78488016794609,3.18579721392726,-5.68626626623668
"151",2019-06-01,7200.81818181818,7238.40909090909,7108.79545454546,7153.55681818182,7153.55681818182,561587.863636364,0.281163779096068,0.174378783611299,0.0304079601737562,0.00530250310720042
"152",2019-06-02,7147.03409090909,7202.64772727273,7047.98863636364,7121.21590909091,7121.21590909091,612527.909090909,-0.452095508750401,0.55888050423517,0.312347418014158,-0.174564882476306
"153",2019-06-03,7110,7132.5,6941.25,6993.75,6993.75,771723,-1.78994585641179,1.89673085189656,3.59758792453625,-6.82365600887841
"154",2019-06-04,7008.75,7186.5,6981.75,7179.25,7179.25,565396,2.65236818588025,2.54558319039548,6.47999377922404,16.49536323826
"155",2019-06-05,7189,7245.25,7150.25,7228.5,7228.5,534798,0.686004805515896,0.579219810031127,0.335495588332495,0.194325690940229
"156",2019-06-06,7213.75,7299.25,7181,7282.25,7282.25,433916,0.743584422770976,0.636799427286207,0.405513510592041,0.258230771301831
"157",2019-06-07,7266.5,7453,7257.75,7419.5,7419.5,484835,1.88471969514916,1.77793469966439,3.16105179627072,5.62014367602618
"158",2019-06-08,7309.38636363636,7433.84090909091,7283.625,7395.13636363636,7395.13636363636,473508.181818182,-0.32837302195074,0.435158017435509,0.189362500138403,-0.0824026101368585
"159",2019-06-09,7410.18181818182,7512.94318181818,7377.60227272727,7460.78409090909,7460.78409090909,457901.454545455,0.887714898612721,0.780929903127952,0.609851513599432,0.47625128343764
"160",2019-06-10,7469,7578.5,7431.25,7515.5,7515.5,463884,0.733380143751634,0.626595148266864,0.392621479831574,0.246014714367821
"161",2019-06-11,7519.5,7600.75,7492.75,7518.25,7518.25,461725,0.0365910451733085,0.0701939503114607,0.00492719066032781,-0.000345858976386144
"162",2019-06-12,7517.75,7531,7461,7473.25,7473.25,388858,-0.598543544042829,0.705328539527598,0.497488348672135,-0.350892730400913
"163",2019-06-13,7476,7536,7421,7522.75,7522.75,396174,0.662362425986017,0.555577430501248,0.308666281282369,0.171488019437234
"164",2019-06-14,7503.25,7520.75,7451.5,7478.25,7478.25,254822,-0.591538998371606,0.698323993856375,0.487656400395519,-0.340542165153822
"165",2019-06-15,7506.11363636364,7556.75,7465.72727272727,7521.97727272727,7521.97727272727,278699.727272727,0.584726008454813,0.477941012970044,0.228427611878832,0.109174924211697
"166",2019-06-16,7520.44318181818,7592.29545454545,7492.70454545455,7562.75,7562.75,219971.363636364,0.542047998743074,0.435263003258305,0.189453882005439,0.0824622656606318
"167",2019-06-17,7481,7550.75,7476,7534.25,7534.25,184038,-0.37684704637862,0.483632041863389,0.233899951916951,-0.113121511337344
"168",2019-06-18,7542.25,7693.5,7514.75,7645.25,7645.25,209971,1.47327205760361,1.36648706211884,1.86728689093818,2.55162337773114
"169",2019-06-19,7641,7685.75,7601.75,7674.25,7674.25,112587,0.379320493116641,0.272535497631872,0.0742755974694521,0.0202427369182417
"170",2019-06-20,7668,7793,7660,7745.25,7745.25,101514,0.925171840896505,0.818386845411735,0.669757028742972,0.548120341945297
"171",2019-06-21,7737,7743.25,7701.5,7723.609863,7723.609863,379078,-0.279398818630778,0.386183814115547,0.149137938284831,-0.0575946578361652
"172",2019-06-22,7704.96590909091,7756.27272727273,7669.65909090909,7713.91495018182,7713.91495018182,279288.090909091,-0.125523077811398,0.232308073296167,0.0539670409185772,-0.0125369792972901
"173",2019-06-23,7718.18181818182,7766.875,7676.95454545455,7710.66770236364,7710.66770236364,303322.954545455,-0.042095976416025,0.148880971900794,0.0221655437941251,-0.00330002770277896
"174",2019-06-24,7744.5,7794.25,7731.75,7758.75,7758.75,260978,0.623581504123491,0.516796508638722,0.267078631341172,0.138025304209126
"175",2019-06-25,7753,7779.5,7609.5,7628.75,7628.75,424811,-1.67552763009505,1.78231262557982,3.17663829530124,-5.66176254061577
"176",2019-06-26,7633,7719,7616.25,7650,7650,376979,0.278551532033426,0.171766536548657,0.0295037430779211,0.00506775576371592
"177",2019-06-27,7641,7716.5,7640.75,7690.5,7690.5,300152,0.529411764705882,0.422626769221113,0.178613386062276,0.0754867982911431
"178",2019-06-28,7685.25,7726,7664,7693.75,7693.75,310126,0.0422599310838047,0.0645250644009645,0.00416348393594862,-0.000268649069099466
"179",2019-06-29,7703.61904761905,7760.80952380952,7679.95238095238,7717.96428571429,7717.96428571429,337233.761904762,0.314726703028891,0.207941707544122,0.0432397537363652,0.00899134822572711
"180",2019-06-30,7740.94736842105,7801.42105263158,7719.88157894737,7762.05263157895,7762.05263157895,350570.263157895,0.571243196165956,0.464458200681187,0.215721420180006,0.100193582665196
"181",2019-07-01,7781.5,7849.75,7759,7790,7790,406594,0.360051261535551,0.253266266050781,0.0641438015193052,0.0162454611010969
"182",2019-07-02,7792.5,7843.25,7763,7838.25,7838.25,297574,0.619383825417201,0.512598829932432,0.262757560448099,0.134689218041596
"183",2019-07-03,7813.5625,7861.5,7770.5625,7829.5,7829.5,344257.25,-0.111632060727841,0.21841705621261,0.0477060104445825,-0.0104198063649538
