Date,Open,High,Low,Close,Adj Close,Volume
2019-08-19,7617.250000,7750.000000,7616.000000,7727.500000,7727.500000,401476
2019-08-20,7717.250000,7752.000000,7655.500000,7668.000000,7668.000000,414176
2019-08-21,7655.000000,7765.750000,7652.250000,7750.250000,7750.250000,344352
2019-08-22,7756.000000,7782.250000,7654.000000,7711.250000,7711.250000,487622
2019-08-23,7705.750000,7762.000000,7447.750000,7504.500000,7504.500000,763864
2019-08-25,null,null,null,null,null,null
2019-08-26,7435.000000,7626.000000,7353.250000,7590.500000,7590.500000,617907
2019-08-27,7591.500000,7648.500000,7537.000000,7562.750000,7562.750000,520966
2019-08-28,7564.000000,7605.750000,7504.250000,7599.250000,7599.250000,480975
2019-08-29,7582.250000,7730.250000,7548.500000,7712.000000,7712.000000,447668
2019-08-30,7704.250000,7770.500000,7646.000000,7690.750000,7690.750000,450746
2019-09-01,null,null,null,null,null,null
2019-09-03,7628.250000,7695.500000,7580.750000,7617.500000,7617.500000,643037
2019-09-04,7614.250000,7730.000000,7608.500000,7722.750000,7722.750000,399672
2019-09-05,7722.000000,7886.750000,7717.250000,7855.500000,7855.500000,478413
2019-09-06,7853.500000,7895.000000,7838.250000,7857.750000,7857.750000,356484
2019-09-08,null,null,null,null,null,null
2019-09-09,7857.000000,7887.000000,7798.500000,7830.750000,7830.750000,372953
2019-09-10,7834.000000,7857.750000,7744.250000,7815.000000,7815.000000,446533
2019-09-11,7818.500000,7905.000000,7786.500000,7889.750000,7889.750000,383871
2019-09-12,7893.250000,7982.750000,7886.750000,7921.500000,7921.500000,448979
2019-09-13,7916.250000,7958.500000,7881.750000,7886.000000,7886.000000,243852
2019-09-15,null,null,null,null,null,null
2019-09-16,7856.750000,7873.250000,7776.250000,7856.500000,7856.500000,199321
2019-09-17,7864.000000,7897.500000,7828.000000,7890.250000,7890.250000,147539
2019-09-18,7890.750000,7906.750000,7790.000000,7894.250000,7894.250000,122281
2019-09-19,7898.750000,7951.000000,7830.500000,7896.250000,7896.250000,69135
2019-09-20,7899.500000,7932.750000,7890.750000,7899.479980,7899.479980,425158
2019-09-22,null,null,null,null,null,null
2019-09-23,7839.250000,7897.500000,7807.750000,7850.500000,7850.500000,348180
2019-09-24,7869.000000,7904.750000,7701.750000,7735.250000,7735.250000,609261
2019-09-25,7738.250000,7844.250000,7663.000000,7820.250000,7820.250000,540081
2019-09-26,7822.500000,7842.750000,7734.750000,7787.250000,7787.250000,489320
2019-09-27,7787.000000,7822.000000,7641.000000,7701.250000,7701.250000,598171
2019-09-29,7735.500000,7759.000000,7705.750000,7721.750000,7721.750000,828309
2019-09-30,7735.500000,7788.750000,7705.750000,7770.500000,7770.500000,337872
2019-10-01,7784.000000,7841.500000,7691.000000,7695.500000,7695.500000,478759
2019-10-02,7711.000000,7730.500000,7525.500000,7546.250000,7546.250000,586568
2019-10-03,7551.500000,7661.500000,7474.250000,7658.500000,7658.500000,582820
2019-10-04,7656.750000,7773.750000,7624.000000,7767.250000,7767.250000,420539
2019-10-06,7712.500000,7747.250000,7682.500000,7742.250000,7742.250000,594280
2019-10-07,7712.500000,7799.750000,7682.500000,7740.000000,7740.000000,381262
2019-10-08,7736.000000,7784.500000,7613.500000,7622.000000,7622.000000,552145
2019-10-09,7621.000000,7732.000000,7604.500000,7699.750000,7699.750000,404170
2019-10-10,7702.250000,7798.750000,7583.250000,7760.250000,7760.250000,535042
2019-10-11,7783.250000,7918.500000,7767.000000,7859.000000,7859.000000,490521
2019-10-13,7850.250000,7893.250000,7850.000000,7888.000000,7888.000000,473679
2019-10-14,7850.250000,7894.750000,7807.000000,7857.500000,7857.500000,311101
2019-10-15,7862.250000,7971.750000,7859.750000,7959.750000,7959.750000,347657
2019-10-16,7960.000000,7960.250000,7907.500000,7948.500000,7948.500000,347550
2019-10-17,7954.250000,7994.750000,7922.000000,7952.750000,7952.750000,368623
2019-10-18,7953.750000,7958.500000,7835.750000,7880.750000,7880.750000,437753
2019-10-20,7874.250000,7892.500000,7865.750000,7888.250000,7888.250000,440904
2019-10-21,7874.250000,7951.750000,7865.750000,7948.250000,7948.250000,275031
2019-10-22,7949.250000,7988.750000,7837.250000,7858.750000,7858.750000,377545
2019-10-23,7846.250000,7918.250000,7810.250000,7901.500000,7901.500000,348671
2019-10-24,7922.750000,7984.000000,7913.250000,7928.250000,7928.250000,380967
2019-10-25,7928.500000,8041.500000,7918.500000,8035.750000,8035.750000,348318
2019-10-27,8048.000000,8062.750000,8048.000000,8056.750000,8056.750000,487493
2019-10-28,8048.000000,8127.500000,8048.000000,8094.750000,8094.750000,309114
2019-10-29,8109.250000,8118.750000,8050.750000,8055.250000,8055.250000,351246
2019-10-30,8057.250000,8141.000000,8020.500000,8111.250000,8111.250000,381307
2019-10-31,8128.500000,8139.000000,8046.000000,8090.250000,8090.250000,448458
2019-11-01,8094.250000,8168.000000,8084.500000,8160.250000,8160.250000,348326
2019-11-03,8165.000000,8181.000000,8164.000000,8178.750000,8178.750000,103460
2019-11-04,8165.000000,8233.750000,8164.000000,8215.750000,8215.750000,325479
2019-11-05,8221.500000,8248.000000,8193.250000,8210.750000,8210.750000,305795
2019-11-06,8208.000000,8228.250000,8161.000000,8207.250000,8207.250000,314414
2019-11-07,8213.750000,8282.250000,8190.000000,8230.500000,8230.500000,366403
2019-11-08,8230.000000,8264.250000,8190.000000,8257.250000,8257.250000,326871
2019-11-10,8257.250000,8261.750000,8251.500000,8254.000000,8254.000000,64506
2019-11-11,8257.250000,8261.750000,8206.500000,8249.750000,8249.750000,229844
2019-11-12,8253.250000,8300.250000,8228.500000,8275.000000,8275.000000,316729
2019-11-13,8273.000000,8281.500000,8220.000000,8265.750000,8265.750000,382042
2019-11-14,8269.000000,8285.500000,8216.250000,8265.500000,8265.500000,381593
2019-11-15,8267.500000,8324.000000,8261.250000,8318.750000,8318.750000,367145
2019-11-17,8318.750000,8323.000000,8307.250000,8308.250000,8308.250000,100795
2019-11-18,8318.750000,8367.000000,8279.250000,8333.500000,8333.500000,370609
2019-11-19,8335.000000,8379.000000,8312.500000,8341.500000,8341.500000,373942
2019-11-20,8333.000000,8348.000000,8231.000000,8291.750000,8291.750000,526978
2019-11-21,8261.500000,8308.000000,8240.000000,8274.500000,8274.500000,411833
2019-11-22,8280.250000,8313.500000,8233.250000,8280.500000,8280.500000,344497
2019-11-24,8303.250000,8311.750000,8296.500000,8302.750000,8302.750000,170149
2019-11-25,8303.250000,8379.250000,8296.500000,8376.500000,8376.500000,259485
2019-11-26,8374.250000,8422.000000,8366.250000,8400.750000,8400.750000,285726
2019-11-27,8402.750000,8458.750000,8397.000000,8454.750000,8454.750000,240866
2019-11-29,null,null,null,null,null,null
2019-12-01,8424.500000,8435.250000,8422.500000,8431.000000,8431.000000,146577
2019-12-02,8424.500000,8457.250000,8276.500000,8316.000000,8316.000000,559474
2019-12-03,8313.750000,8337.500000,8168.250000,8251.250000,8251.250000,614317
2019-12-04,8258.750000,8319.250000,8220.500000,8295.250000,8295.250000,413647
2019-12-05,8296.250000,8340.000000,8273.250000,8309.250000,8309.250000,370987
2019-12-06,8311.000000,8409.500000,8307.750000,8400.250000,8400.250000,302782
2019-12-08,8401.500000,8415.000000,8401.000000,8405.250000,8405.250000,66578
2019-12-09,8401.500000,8427.250000,8347.000000,8356.000000,8356.000000,292419
2019-12-10,8354.500000,8398.000000,8297.000000,8363.750000,8363.750000,403364
2019-12-11,8366.250000,8411.000000,8345.000000,8405.500000,8405.500000,304183
2019-12-12,8407.500000,8497.000000,8381.000000,8465.250000,8465.250000,554338
2019-12-13,8485.000000,8523.750000,8435.500000,8494.000000,8494.000000,335038
2019-12-15,8507.000000,8516.500000,8503.250000,8509.250000,8509.250000,59053
2019-12-16,8507.000000,8587.750000,8503.250000,8576.000000,8576.000000,192050
2019-12-17,8576.000000,8596.750000,8563.250000,8576.250000,8576.250000,145053
2019-12-18,8569.750000,8612.000000,8567.750000,8590.250000,8590.250000,98301
2019-12-19,8598.000000,8655.500000,8580.250000,8642.500000,8642.500000,65776
2019-12-20,8651.000000,8707.459961,8638.250000,8707.459961,8707.459961,307870
2019-12-22,8710.750000,8723.500000,8707.500000,8722.250000,8722.250000,147426
2019-12-23,8710.750000,8743.250000,8707.500000,8726.500000,8726.500000,194915
2019-12-24,null,null,null,null,null,null
2019-12-26,8730.250000,8805.000000,8729.000000,8804.250000,8804.250000,170684
2019-12-27,8801.000000,8843.500000,8769.000000,8783.250000,8783.250000,322888
2019-12-29,8783.500000,8799.500000,8783.000000,8797.750000,8797.750000,169212
2019-12-30,8783.500000,8809.750000,8691.250000,8733.750000,8733.750000,404047
2019-12-31,8731.750000,8772.250000,8692.250000,8752.250000,8752.250000,284519
2020-01-02,8776.750000,8901.500000,8769.500000,8891.750000,8891.750000,416637
2020-01-03,8895.500000,8907.250000,8735.250000,8810.000000,8810.000000,599887
2020-01-05,8772.250000,8779.250000,8747.750000,8777.500000,8777.500000,538211
2020-01-06,8772.250000,8873.000000,8723.000000,8847.500000,8847.500000,469514
2020-01-07,8853.250000,8894.750000,8825.750000,8853.000000,8853.000000,510004
2020-01-08,8841.500000,8972.250000,8678.000000,8944.500000,8944.500000,723085
2020-01-09,8948.750000,9022.250000,8932.500000,9009.000000,9009.000000,457262
2020-01-10,9010.000000,9055.500000,8966.250000,8978.250000,8978.250000,472166
2020-01-12,8979.000000,8999.500000,8979.000000,8987.500000,8987.500000,223863
2020-01-13,8979.000000,9095.500000,8979.000000,9088.250000,9088.250000,380440
2020-01-14,9087.750000,9114.750000,9035.000000,9062.500000,9062.500000,553343
2020-01-15,9062.000000,9096.000000,9023.000000,9060.000000,9060.000000,497100
2020-01-16,9061.750000,9140.250000,9061.500000,9133.500000,9133.500000,397881
2020-01-17,9137.000000,9189.250000,9130.000000,9174.500000,9174.500000,438669
2020-01-19,9174.000000,9184.500000,9168.000000,9184.250000,9184.250000,146148
2020-01-21,9174.000000,9199.750000,9114.750000,9169.750000,9169.750000,532160
2020-01-22,9179.500000,9254.000000,9174.250000,9195.750000,9195.750000,519015
2020-01-23,9190.000000,9253.500000,9151.750000,9248.250000,9248.250000,616950
2020-01-24,9252.000000,9287.250000,9109.500000,9144.500000,9144.500000,758796
2020-01-26,9077.000000,9077.000000,8994.000000,9011.250000,9011.250000,1098059
2020-01-27,9077.000000,9077.000000,8925.500000,8954.500000,8954.500000,792705
2020-01-28,8952.500000,9136.250000,8952.500000,9105.250000,9105.250000,632550
2020-01-29,9119.500000,9158.750000,9072.250000,9098.500000,9098.500000,578408
2020-01-30,9111.250000,9240.000000,9003.500000,9216.250000,9216.250000,846585
2020-01-31,9226.500000,9248.750000,8966.000000,8997.750000,8997.750000,898384
2020-02-02,8982.750000,9038.250000,8975.000000,9019.250000,9019.250000,732576
2020-02-03,8982.750000,9155.750000,8975.000000,9114.250000,9114.250000,680726
2020-02-04,9099.000000,9369.250000,9073.000000,9355.000000,9355.000000,563913
2020-02-05,9357.000000,9462.750000,9317.750000,9381.500000,9381.500000,729548
2020-02-06,9390.000000,9464.000000,9362.500000,9455.500000,9455.500000,545054
2020-02-07,9467.000000,9471.000000,9385.000000,9409.500000,9409.500000,592695
2020-02-09,9401.500000,9424.000000,9330.750000,9361.500000,9361.500000,490693
2020-02-10,9401.500000,9531.500000,9330.750000,9527.500000,9527.500000,500147
2020-02-11,9525.000000,9609.500000,9501.250000,9527.250000,9527.250000,589570
2020-02-12,9536.250000,9628.250000,9523.750000,9625.750000,9625.750000,454472
2020-02-13,9621.500000,9644.750000,9511.250000,9613.000000,9613.000000,613580
2020-02-14,9626.250000,9659.250000,9588.000000,9632.250000,9632.250000,489387
2020-02-16,9635.000000,9668.750000,9634.250000,9664.750000,9664.750000,247254
2020-02-18,9635.000000,9687.500000,9534.250000,9636.000000,9636.000000,668505
2020-02-19,9643.250000,9748.750000,9641.250000,9733.500000,9733.500000,419130
2020-02-20,9744.750000,9763.000000,9517.000000,9624.250000,9624.250000,802424
2020-02-21,9617.250000,9623.750000,9411.500000,9458.000000,9458.000000,911839
2020-02-23,9355.250000,9365.000000,9289.000000,9321.500000,9321.500000,936605
2020-02-24,9355.250000,9365.000000,9041.250000,9091.000000,9091.000000,1171879
2020-02-25,9091.000000,9224.250000,8810.000000,8854.250000,8854.250000,1344897
2020-02-26,8868.250000,9037.500000,8709.500000,8850.250000,8850.250000,1251412
2020-02-27,8811.500000,8878.500000,8334.250000,8382.750000,8382.750000,1580041
2020-02-28,8347.000000,8574.750000,8126.250000,8454.000000,8454.000000,1527204
2020-03-01,8347.000000,8574.750000,8126.250000,8382.750000,8382.750000,1513887
2020-03-02,8349.250000,8883.250000,8224.250000,8791.250000,8791.250000,1373357
2020-03-03,8830.500000,9002.500000,8511.000000,8582.500000,8582.500000,1295648
2020-03-04,8557.500000,8950.000000,8508.250000,8896.500000,8896.500000,939032
2020-03-05,8889.000000,8899.750000,8610.750000,8648.750000,8648.750000,954104
2020-03-06,8677.000000,8726.500000,8310.500000,8503.250000,8503.250000,1097279
2020-03-08,8677.000000,8726.500000,8310.500000,8648.750000,8648.750000,1086560
2020-03-09,8369.000000,8375.000000,7820.000000,7951.500000,7951.500000,560913
2020-03-10,7893.750000,8378.750000,7814.250000,8331.500000,8331.500000,982070
2020-03-11,8317.000000,8334.250000,7892.750000,8003.500000,8003.500000,990236
2020-03-12,7998.750000,8108.000000,7128.500000,7215.250000,7215.250000,876291
2020-03-13,7100.000000,7978.000000,6942.500000,7915.750000,7915.750000,584274
2020-03-15,7100.000000,7978.000000,6942.500000,7215.250000,7215.250000,578813
2020-03-16,7903.000000,7905.250000,6927.000000,7057.500000,7057.500000,307368
2020-03-17,7053.000000,7552.250000,6948.750000,7405.250000,7405.250000,317501
2020-03-18,7386.000000,7392.250000,6830.000000,7225.250000,7225.250000,156283
2020-03-19,7251.750000,7521.500000,6894.250000,7293.500000,7293.500000,115519
2020-03-20,7195.000000,7649.000000,7153.500000,7417.979980,7417.979980,562616
