x,dax_TVKDE,nq_TVKDE,dow_TVKDE,crix_TVKDE,snp500_TVKDE,btc_TVKDE,dax_U,nq_U,dow_U,crix_U,snp500_U,btc_U
-37.71485742871436,2.1546550551984519e-16,1.9572820730428687e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.3941342735472264e-16,2.2862370433021743e-16,2.4178190314058963e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.173076533532973e-16
-37.68634317158579,2.2862370433021743e-16,2.3520280373540355e-16,2.220446049250313e-16,2.252025726395206e-16,2.220446049250313e-16,2.4178190314058963e-16,2.61519201356148e-16,2.3520280373540355e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.078337502098293e-16
-37.65782891445723,2.220446049250313e-16,1.9572820730428687e-16,2.220446049250313e-16,2.42571395069212e-16,2.220446049250313e-16,2.457293627837013e-16,2.1546550551984519e-16,2.220446049250313e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.196761291391643e-16
-37.62931465732866,2.1546550551984519e-16,2.088864061146591e-16,2.220446049250313e-16,2.2678155649676533e-16,2.220446049250313e-16,2.42571395069212e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.2836054035401e-16
-37.6008004002001,2.3520280373540355e-16,2.220446049250313e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.3230799999712163e-16,2.3520280373540355e-16,2.220446049250313e-16,2.220446049250313e-16,2.457293627837013e-16,2.220446049250313e-16,2.0151781478085064e-16
-37.57228614307154,2.3520280373540355e-16,2.3520280373540355e-16,2.220446049250313e-16,2.252025726395206e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.2862370433021743e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.2599206456814295e-16
-37.543771885942974,1.9572820730428687e-16,2.4178190314058963e-16,2.220446049250313e-16,2.5046631435543534e-16,2.220446049250313e-16,2.3704495156885565e-16,2.3520280373540355e-16,2.61519201356148e-16,2.220446049250313e-16,2.4888733049819063e-16,2.220446049250313e-16,2.220446049250313e-16
-37.51525762881441,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.2836054035401e-16,2.220446049250313e-16,2.3520280373540355e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.2678155649676533e-16
-37.48674337168584,2.3520280373540355e-16,2.088864061146591e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.409924112119673e-16,2.088864061146591e-16,2.4836100254577575e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.220446049250313e-16
-37.45822911455728,2.088864061146591e-16,2.220446049250313e-16,2.220446049250313e-16,2.2836054035401e-16,2.220446049250313e-16,2.47308346640946e-16,2.61519201356148e-16,2.3520280373540355e-16,2.220446049250313e-16,2.3309749192574396e-16,2.220446049250313e-16,2.2362358878227597e-16
-37.42971485742871,2.220446049250313e-16,2.3520280373540355e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.4836100254577575e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.2993952421125465e-16
-37.40120060030015,1.9572820730428687e-16,2.3520280373540355e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.3230799999712163e-16,2.3520280373540355e-16,2.088864061146591e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.2678155649676533e-16
-37.37268634317159,2.220446049250313e-16,2.4836100254577575e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.338869838543663e-16,1.8257000849391462e-16,2.3520280373540355e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.2599206456814295e-16
-37.344172086043024,1.9572820730428687e-16,2.4836100254577575e-16,2.220446049250313e-16,2.42571395069212e-16,2.220446049250313e-16,2.61519201356148e-16,2.088864061146591e-16,2.4836100254577575e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.37834443497478e-16
-37.31565782891446,2.3520280373540355e-16,2.3520280373540355e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.4020291928334497e-16,1.694118096835424e-16,2.61519201356148e-16,2.220446049250313e-16,2.5046631435543534e-16,2.220446049250313e-16,2.1572866949605263e-16
-37.28714357178589,2.746774001665202e-16,2.3520280373540355e-16,2.220446049250313e-16,2.2678155649676533e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.2599206456814295e-16
-37.25862931465733,2.088864061146591e-16,2.088864061146591e-16,2.220446049250313e-16,2.42571395069212e-16,2.220446049250313e-16,2.3941342735472264e-16,1.694118096835424e-16,2.61519201356148e-16,2.220446049250313e-16,2.457293627837013e-16,2.220446049250313e-16,2.1257070178156331e-16
-37.230115057528764,2.61519201356148e-16,2.220446049250313e-16,2.220446049250313e-16,2.47308346640946e-16,2.220446049250313e-16,2.457293627837013e-16,2.746774001665202e-16,2.220446049250313e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.4415037892645666e-16
-37.2016008004002,2.3520280373540355e-16,2.220446049250313e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.42571395069212e-16,2.088864061146591e-16,2.4836100254577575e-16,2.220446049250313e-16,2.2993952421125465e-16,2.220446049250313e-16,2.1809714528191964e-16
-37.17308654327164,2.8783559897689243e-16,2.220446049250313e-16,2.220446049250313e-16,2.2836054035401e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.457293627837013e-16,2.220446049250313e-16,2.3309749192574396e-16
-37.144572286143074,2.61519201356148e-16,2.4836100254577575e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.3941342735472264e-16,1.9572820730428687e-16,2.220446049250313e-16,2.220446049250313e-16,2.2993952421125465e-16,2.220446049250313e-16,2.196761291391643e-16
-37.11605802901451,1.9572820730428687e-16,2.220446049250313e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.3520280373540355e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.1414968563880797e-16
-37.08754377188594,2.4836100254577575e-16,2.220446049250313e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.47308346640946e-16,2.4836100254577575e-16,2.61519201356148e-16,2.220446049250313e-16,2.4336088699783433e-16,2.220446049250313e-16,2.2993952421125465e-16
-37.05902951475738,1.4309541206279794e-16,2.8783559897689243e-16,2.220446049250313e-16,2.2993952421125465e-16,2.220446049250313e-16,2.4178190314058963e-16,1.694118096835424e-16,2.3520280373540355e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.315185080684993e-16
-37.030515257628814,3.009937977872647e-16,1.9572820730428687e-16,2.220446049250313e-16,2.35465967711611e-16,2.220446049250313e-16,2.37834443497478e-16,2.4836100254577575e-16,2.746774001665202e-16,2.220446049250313e-16,2.4967682242681296e-16,2.220446049250313e-16,2.1888663721054197e-16
-37.00200100050025,2.746774001665202e-16,2.4836100254577575e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.409924112119673e-16,2.746774001665202e-16,2.746774001665202e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.2993952421125465e-16
-36.97348674337169,1.9572820730428687e-16,2.4836100254577575e-16,2.220446049250313e-16,2.5362428206992466e-16,2.220446049250313e-16,2.4020291928334497e-16,1.4309541206279794e-16,2.220446049250313e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.2362358878227597e-16
-36.944972486243124,2.4836100254577575e-16,2.4836100254577575e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.42571395069212e-16,2.4836100254577575e-16,2.220446049250313e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.35465967711611e-16
-36.91645822911456,2.746774001665202e-16,2.4836100254577575e-16,2.220446049250313e-16,2.44939870855079e-16,2.220446049250313e-16,2.457293627837013e-16,1.694118096835424e-16,2.220446049250313e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.2362358878227597e-16
-36.88794397198599,2.220446049250313e-16,3.009937977872647e-16,2.220446049250313e-16,2.3230799999712163e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.4836100254577575e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.2599206456814295e-16
-36.85942971485743,2.4836100254577575e-16,2.4836100254577575e-16,2.220446049250313e-16,2.252025726395206e-16,2.220446049250313e-16,2.457293627837013e-16,2.220446049250313e-16,2.746774001665202e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.2125511299640898e-16
-36.830915457728864,1.9572820730428687e-16,1.9572820730428687e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.4888733049819063e-16,1.694118096835424e-16,2.220446049250313e-16,2.220446049250313e-16,2.3230799999712163e-16,2.220446049250313e-16,2.196761291391643e-16
-36.8024012006003,2.220446049250313e-16,2.746774001665202e-16,2.220446049250313e-16,2.42571395069212e-16,2.220446049250313e-16,2.4336088699783433e-16,1.9572820730428687e-16,2.4836100254577575e-16,2.220446049250313e-16,2.2993952421125465e-16,2.220446049250313e-16,2.2993952421125465e-16
-36.77388694347174,2.746774001665202e-16,3.009937977872647e-16,2.220446049250313e-16,2.2993952421125465e-16,2.220446049250313e-16,2.44939870855079e-16,2.4836100254577575e-16,3.009937977872647e-16,2.220446049250313e-16,2.4020291928334497e-16,2.220446049250313e-16,2.252025726395206e-16
-36.745372686343174,2.220446049250313e-16,1.9572820730428687e-16,2.220446049250313e-16,2.35465967711611e-16,2.220446049250313e-16,2.35465967711611e-16,2.4836100254577575e-16,2.746774001665202e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.3309749192574396e-16
-36.71685842921461,1.694118096835424e-16,2.220446049250313e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.746774001665202e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.2678155649676533e-16
-36.68834417208604,2.220446049250313e-16,1.9572820730428687e-16,2.220446049250313e-16,2.3309749192574396e-16,2.220446049250313e-16,2.480978385695683e-16,1.5625361087317018e-16,2.4836100254577575e-16,2.220446049250313e-16,2.3072901613987697e-16,2.220446049250313e-16,2.173076533532973e-16
-36.65982991495748,2.088864061146591e-16,2.746774001665202e-16,2.220446049250313e-16,2.4888733049819063e-16,2.220446049250313e-16,2.362554596402333e-16,1.8257000849391462e-16,2.220446049250313e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.1888663721054197e-16
-36.631315657828914,2.088864061146591e-16,2.3520280373540355e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.3467647578298867e-16,1.8257000849391462e-16,2.220446049250313e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.2678155649676533e-16
-36.60280140070035,1.5625361087317018e-16,2.61519201356148e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.4888733049819063e-16,2.088864061146591e-16,2.4836100254577575e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.409924112119673e-16
-36.57428714357179,2.088864061146591e-16,2.61519201356148e-16,2.220446049250313e-16,2.252025726395206e-16,2.220446049250313e-16,2.457293627837013e-16,2.220446049250313e-16,2.746774001665202e-16,2.220446049250313e-16,2.4967682242681296e-16,2.220446049250313e-16,2.1888663721054197e-16
-36.545772886443224,2.4836100254577575e-16,2.088864061146591e-16,2.220446049250313e-16,2.2678155649676533e-16,2.220446049250313e-16,2.409924112119673e-16,2.4836100254577575e-16,2.4836100254577575e-16,2.220446049250313e-16,2.2362358878227597e-16,2.220446049250313e-16,2.2362358878227597e-16
-36.517258629314654,1.9572820730428687e-16,2.61519201356148e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.3941342735472264e-16,1.694118096835424e-16,2.3520280373540355e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.2362358878227597e-16
-36.48874437218609,1.9572820730428687e-16,2.61519201356148e-16,2.220446049250313e-16,2.44939870855079e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,1.9572820730428687e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.3072901613987697e-16
-36.46023011505753,2.088864061146591e-16,2.746774001665202e-16,2.220446049250313e-16,2.3230799999712163e-16,2.220446049250313e-16,2.4888733049819063e-16,1.694118096835424e-16,2.3520280373540355e-16,2.220446049250313e-16,2.4336088699783433e-16,2.220446049250313e-16,2.1572866949605263e-16
-36.431715857928964,2.088864061146591e-16,2.61519201356148e-16,2.220446049250313e-16,2.2046562106778665e-16,2.220446049250313e-16,2.3704495156885565e-16,2.220446049250313e-16,2.61519201356148e-16,2.220446049250313e-16,2.3230799999712163e-16,2.220446049250313e-16,2.252025726395206e-16
-36.4032016008004,2.3520280373540355e-16,2.4836100254577575e-16,2.220446049250313e-16,2.2836054035401e-16,2.220446049250313e-16,2.457293627837013e-16,1.9572820730428687e-16,2.4836100254577575e-16,2.220446049250313e-16,2.2362358878227597e-16,2.220446049250313e-16,2.3072901613987697e-16
-36.37468734367184,1.694118096835424e-16,2.8783559897689243e-16,2.220446049250313e-16,2.4020291928334497e-16,2.220446049250313e-16,2.409924112119673e-16,1.8257000849391462e-16,2.4836100254577575e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.2993952421125465e-16
-36.346173086543274,2.220446049250313e-16,2.4836100254577575e-16,2.220446049250313e-16,2.2678155649676533e-16,2.220446049250313e-16,2.5046631435543534e-16,1.9572820730428687e-16,2.220446049250313e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.1178120985294096e-16
-36.31765882941471,2.220446049250313e-16,2.3520280373540355e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.362554596402333e-16,2.088864061146591e-16,2.4836100254577575e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.386239354261003e-16
-36.28914457228614,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,2.35465967711611e-16,2.220446049250313e-16,2.47308346640946e-16,1.9572820730428687e-16,2.4836100254577575e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.220446049250313e-16
-36.26063031515758,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.2757104842538766e-16,2.220446049250313e-16,2.4888733049819063e-16,1.8257000849391462e-16,2.220446049250313e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.1572866949605263e-16
-36.232116058029014,2.3520280373540355e-16,2.4836100254577575e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.4967682242681296e-16,1.628327102783563e-16,2.4836100254577575e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.2993952421125465e-16
-36.20360180090045,1.9572820730428687e-16,2.61519201356148e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.409924112119673e-16,2.088864061146591e-16,2.61519201356148e-16,2.220446049250313e-16,2.4415037892645666e-16,2.220446049250313e-16,2.37834443497478e-16
-36.17508754377189,1.9572820730428687e-16,2.3520280373540355e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.386239354261003e-16,1.759909090887285e-16,2.220446049250313e-16,2.220446049250313e-16,2.3941342735472264e-16,2.220446049250313e-16,2.2362358878227597e-16
-36.146573286643324,1.8914910789910075e-16,2.220446049250313e-16,2.220446049250313e-16,2.315185080684993e-16,2.220446049250313e-16,2.3941342735472264e-16,2.0230730670947297e-16,2.088864061146591e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.149391775674303e-16
-36.118059029514754,2.220446049250313e-16,2.0230730670947297e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.4967682242681296e-16,1.628327102783563e-16,2.61519201356148e-16,2.220446049250313e-16,2.4020291928334497e-16,2.220446049250313e-16,2.362554596402333e-16
-36.08954477238619,1.8257000849391462e-16,2.220446049250313e-16,2.220446049250313e-16,2.5283479014130233e-16,2.220446049250313e-16,2.386239354261003e-16,1.9572820730428687e-16,2.088864061146591e-16,2.220446049250313e-16,2.409924112119673e-16,2.220446049250313e-16,2.2678155649676533e-16
-36.06103051525763,1.8914910789910075e-16,2.4836100254577575e-16,2.220446049250313e-16,2.4020291928334497e-16,2.220446049250313e-16,2.5204529821268e-16,1.4309541206279794e-16,2.4178190314058963e-16,2.220446049250313e-16,2.3467647578298867e-16,2.220446049250313e-16,2.35465967711611e-16
-36.032516258129064,1.8914910789910075e-16,2.5494010195096187e-16,2.220446049250313e-16,2.3230799999712163e-16,2.220446049250313e-16,2.5362428206992466e-16,2.0230730670947297e-16,1.8914910789910075e-16,2.220446049250313e-16,2.445451248907678e-16,2.220446049250313e-16,2.362554596402333e-16
-36.0040020010005,1.9572820730428687e-16,2.0230730670947297e-16,2.220446049250313e-16,2.3033427017556583e-16,2.220446049250313e-16,2.4967682242681296e-16,1.8914910789910075e-16,2.3520280373540355e-16,2.220446049250313e-16,2.4296614103352314e-16,2.220446049250313e-16,2.362554596402333e-16
-35.97548774387194,2.088864061146591e-16,2.3520280373540355e-16,2.220446049250313e-16,2.3704495156885565e-16,2.220446049250313e-16,2.457293627837013e-16,2.088864061146591e-16,2.220446049250313e-16,2.220446049250313e-16,2.4336088699783433e-16,2.220446049250313e-16,2.2362358878227597e-16
-35.946973486743374,2.088864061146591e-16,2.3520280373540355e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.457293627837013e-16,1.694118096835424e-16,2.3520280373540355e-16,2.220446049250313e-16,2.3072901613987697e-16,2.220446049250313e-16,2.244130807108983e-16
-35.91845922961481,1.759909090887285e-16,2.2862370433021743e-16,2.220446049250313e-16,2.4336088699783433e-16,2.220446049250313e-16,2.552032659271693e-16,1.3651631265761184e-16,2.220446049250313e-16,2.220446049250313e-16,2.390186813904115e-16,2.220446049250313e-16,2.3072901613987697e-16
-35.88994497248624,2.1546550551984519e-16,2.220446049250313e-16,2.220446049250313e-16,2.248078266752095e-16,2.220446049250313e-16,2.552032659271693e-16,1.8257000849391462e-16,2.3520280373540355e-16,2.220446049250313e-16,2.4651885471232365e-16,2.220446049250313e-16,2.244130807108983e-16
-35.86143071535768,1.8257000849391462e-16,2.220446049250313e-16,2.220446049250313e-16,2.291500322826323e-16,2.220446049250313e-16,2.3704495156885565e-16,2.0230730670947297e-16,2.1875505522243825e-16,2.220446049250313e-16,2.362554596402333e-16,2.220446049250313e-16,2.252025726395206e-16
-35.832916458229114,2.0230730670947297e-16,2.220446049250313e-16,2.220446049250313e-16,2.196761291391643e-16,2.220446049250313e-16,2.4415037892645666e-16,1.5625361087317018e-16,2.088864061146591e-16,2.220446049250313e-16,2.2757104842538766e-16,2.220446049250313e-16,2.291500322826323e-16
-35.80440220110055,1.7270135938613546e-16,2.3520280373540355e-16,2.220446049250313e-16,2.3665020560454446e-16,2.220446049250313e-16,2.362554596402333e-16,1.924386576016938e-16,2.0559685641206603e-16,2.220446049250313e-16,2.421766491049008e-16,2.220446049250313e-16,2.37834443497478e-16
-35.77588794397199,2.1875505522243825e-16,2.1875505522243825e-16,2.220446049250313e-16,2.4691360067663484e-16,2.220446049250313e-16,2.457293627837013e-16,1.7270135938613546e-16,2.319132540328105e-16,2.220446049250313e-16,2.2401833474658715e-16,2.220446049250313e-16,2.3309749192574396e-16
-35.747373686843424,1.8585955819650768e-16,2.4178190314058963e-16,2.220446049250313e-16,2.2599206456814295e-16,2.220446049250313e-16,2.552032659271693e-16,1.8914910789910075e-16,2.0230730670947297e-16,2.220446049250313e-16,2.4888733049819063e-16,2.220446049250313e-16,2.5204529821268e-16
-35.718859429714854,1.9572820730428687e-16,2.1217595581725215e-16,2.220446049250313e-16,2.2322884281796483e-16,2.220446049250313e-16,2.47308346640946e-16,1.694118096835424e-16,2.1546550551984519e-16,2.220446049250313e-16,2.2599206456814295e-16,2.220446049250313e-16,2.315185080684993e-16
-35.69034517258629,1.7270135938613546e-16,2.220446049250313e-16,2.220446049250313e-16,2.3349223789005515e-16,2.220446049250313e-16,2.44939870855079e-16,1.9572820730428687e-16,2.2862370433021743e-16,2.220446049250313e-16,2.3349223789005515e-16,2.220446049250313e-16,2.2757104842538766e-16
-35.66183091545773,2.2862370433021743e-16,1.9572820730428687e-16,2.220446049250313e-16,2.2717630246107647e-16,2.220446049250313e-16,2.5836123364165863e-16,1.6612225998094934e-16,2.2533415462762437e-16,2.220446049250313e-16,2.2993952421125465e-16,2.220446049250313e-16,2.480978385695683e-16
-35.633316658329164,1.9572820730428687e-16,2.0230730670947297e-16,2.220446049250313e-16,2.248078266752095e-16,2.220446049250313e-16,2.5046631435543534e-16,1.759909090887285e-16,2.220446049250313e-16,2.220446049250313e-16,2.2757104842538766e-16,2.220446049250313e-16,2.2599206456814295e-16
-35.6048024012006,2.0230730670947297e-16,2.220446049250313e-16,2.220446049250313e-16,2.2954477824694346e-16,2.220446049250313e-16,2.5994021749890334e-16,1.7928045879132156e-16,2.319132540328105e-16,2.220446049250313e-16,2.2757104842538766e-16,2.220446049250313e-16,2.2046562106778665e-16
-35.57628814407204,1.8914910789910075e-16,2.319132540328105e-16,2.220446049250313e-16,2.2362358878227597e-16,2.220446049250313e-16,2.2283409685365364e-16,1.759909090887285e-16,1.990177570068799e-16,2.220446049250313e-16,2.1099171792431863e-16,2.220446049250313e-16,2.2125511299640898e-16
-35.547773886943475,2.2533415462762437e-16,1.9572820730428687e-16,2.220446049250313e-16,2.2836054035401e-16,2.220446049250313e-16,2.42571395069212e-16,2.1546550551984519e-16,2.1217595581725215e-16,2.220446049250313e-16,2.279657943896988e-16,2.220446049250313e-16,2.1414968563880797e-16
-35.519259629814904,1.7928045879132156e-16,2.2533415462762437e-16,2.220446049250313e-16,2.3665020560454446e-16,2.220446049250313e-16,2.480978385695683e-16,1.759909090887285e-16,2.1217595581725215e-16,2.220446049250313e-16,2.338869838543663e-16,2.220446049250313e-16,2.4415037892645666e-16
-35.49074537268634,2.0230730670947297e-16,2.088864061146591e-16,2.220446049250313e-16,2.319132540328105e-16,2.220446049250313e-16,2.5994021749890334e-16,1.74346134237432e-16,2.220446049250313e-16,2.220446049250313e-16,2.2322884281796483e-16,2.220446049250313e-16,2.3467647578298867e-16
-35.46223111555778,1.9737298215558337e-16,2.2862370433021743e-16,2.220446049250313e-16,2.1651816142467498e-16,2.220446049250313e-16,2.42571395069212e-16,1.6612225998094934e-16,2.319132540328105e-16,2.220446049250313e-16,2.3112376210418816e-16,2.220446049250313e-16,2.4178190314058963e-16
-35.433716858429214,2.1875505522243825e-16,2.2862370433021743e-16,2.220446049250313e-16,2.2164985896072014e-16,2.220446049250313e-16,2.44939870855079e-16,1.8421478334521115e-16,2.2862370433021743e-16,2.220446049250313e-16,2.2954477824694346e-16,2.220446049250313e-16,2.2678155649676533e-16
-35.40520260130065,1.8257000849391462e-16,2.2862370433021743e-16,2.220446049250313e-16,2.2125511299640898e-16,2.220446049250313e-16,2.2836054035401e-16,1.759909090887285e-16,2.1875505522243825e-16,2.220446049250313e-16,2.196761291391643e-16,2.220446049250313e-16,2.2283409685365364e-16
-35.37668834417209,2.1382073066854868e-16,2.1546550551984519e-16,2.220446049250313e-16,2.2046562106778665e-16,2.220446049250313e-16,2.5046631435543534e-16,1.759909090887285e-16,2.2533415462762437e-16,2.220446049250313e-16,2.1572866949605263e-16,2.220446049250313e-16,2.2125511299640898e-16
-35.348174087043525,1.8421478334521115e-16,2.4836100254577575e-16,2.220446049250313e-16,2.291500322826323e-16,2.220446049250313e-16,2.4415037892645666e-16,2.0066253185817644e-16,2.1875505522243825e-16,2.220446049250313e-16,2.3586071367592214e-16,2.220446049250313e-16,2.2678155649676533e-16
-35.319659829914954,2.2039983007373478e-16,2.2862370433021743e-16,2.220446049250313e-16,2.2125511299640898e-16,2.220446049250313e-16,2.4415037892645666e-16,1.759909090887285e-16,2.2862370433021743e-16,2.220446049250313e-16,2.37834443497478e-16,2.220446049250313e-16,2.2362358878227597e-16
