x,dax_TVKDE,nq_TVKDE,dow_TVKDE,crix_TVKDE,snp500_TVKDE,btc_TVKDE,dax_U,nq_U,dow_U,crix_U,snp500_U,btc_U
-37.71485742871436,2.220446049250313e-16,2.0230730670947297e-16,2.3520280373540355e-16,0.00025468180390622564,2.220446049250313e-16,0.001614422377991238,2.3520280373540355e-16,2.4178190314058963e-16,2.088864061146591e-16,0.0002548628952952353,2.220446049250313e-16,0.0016157688810751222
-37.68634317158579,2.220446049250313e-16,1.9572820730428687e-16,2.3520280373540355e-16,0.0002756847324342172,2.220446049250313e-16,0.0016308551824591965,2.088864061146591e-16,2.0230730670947297e-16,2.1546550551984519e-16,0.000275880757946657,2.3520280373540355e-16,0.0016322153912635866
-37.65782891445723,2.220446049250313e-16,1.9572820730428687e-16,2.1546550551984519e-16,0.0002978985149397012,2.61519201356148e-16,0.001644319045098401,2.5494010195096187e-16,2.220446049250313e-16,2.0230730670947297e-16,0.00029811033555282785,2.4178190314058963e-16,0.0016456904833882261
-37.62931465732866,2.220446049250313e-16,2.1546550551984519e-16,2.2862370433021743e-16,0.00032133999735101094,2.2862370433021743e-16,0.00165473798106582,2.220446049250313e-16,1.8257000849391462e-16,2.220446049250313e-16,0.0003215684860202948,2.5494010195096187e-16,0.001656118109231095
-37.6008004002001,2.220446049250313e-16,2.088864061146591e-16,2.088864061146591e-16,0.0003460206819924828,2.2862370433021743e-16,0.0016620529015569927,2.4178190314058963e-16,2.0230730670947297e-16,2.220446049250313e-16,0.00034626671985214135,2.4178190314058963e-16,0.0016634391307050044
-37.57228614307154,2.0230730670947297e-16,2.0230730670947297e-16,2.1546550551984519e-16,0.0003719462239089442,2.5494010195096187e-16,0.0016662221719592428,2.0230730670947297e-16,2.0230730670947297e-16,2.2862370433021743e-16,0.0003722106961142146,2.4178190314058963e-16,0.001667611878471976
-37.543771885942974,2.220446049250313e-16,2.0230730670947297e-16,2.220446049250313e-16,0.0003991159410433469,2.2862370433021743e-16,0.0016672220065551478,2.4178190314058963e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0003993997322645091,2.4836100254577575e-16,0.0016686125469762845
-37.51525762881441,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,0.00042752234465219416,2.4836100254577575e-16,0.0016650466945422103,2.4836100254577575e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0004278263342346506,2.4836100254577575e-16,0.0016664354206523053
-37.48674337168584,2.220446049250313e-16,1.9572820730428687e-16,2.3520280373540355e-16,0.00045715069657195807,2.220446049250313e-16,0.0016597086543624654,1.9572820730428687e-16,2.4178190314058963e-16,2.4836100254577575e-16,0.0004574757533815272,2.4836100254577575e-16,0.0016610929282996675
-37.45822911455728,2.220446049250313e-16,2.088864061146591e-16,1.9572820730428687e-16,0.0004879786000975954,2.4836100254577575e-16,0.0016512383156201853,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,0.0004883255770749041,2.61519201356148e-16,0.0016526155249022795
-37.42971485742871,2.088864061146591e-16,1.9572820730428687e-16,2.4836100254577575e-16,0.0005199756312972072,2.4836100254577575e-16,0.0016396838301573566,2.220446049250313e-16,2.220446049250313e-16,2.088864061146591e-16,0.0005203453597500569,2.3520280373540355e-16,0.0016410514024631153
-37.40120060030015,2.088864061146591e-16,2.220446049250313e-16,2.220446049250313e-16,0.0005531030175542761,2.3520280373540355e-16,0.001625110616126446,2.220446049250313e-16,2.2862370433021743e-16,2.4836100254577575e-16,0.0005534963012211072,2.61519201356148e-16,0.0016264660336962758
-37.37268634317159,2.220446049250313e-16,1.8257000849391462e-16,2.220446049250313e-16,0.0005873133699965833,2.746774001665202e-16,0.0016076007410988523,2.220446049250313e-16,2.088864061146591e-16,2.3520280373540355e-16,0.0005877309789200585,2.4836100254577575e-16,0.0016089415546214172
-37.344172086043024,1.8257000849391462e-16,2.1546550551984519e-16,2.3520280373540355e-16,0.000622550476234394,2.4836100254577575e-16,0.0015872521523494082,2.3520280373540355e-16,2.220446049250313e-16,2.220446049250313e-16,0.0006229931404873606,2.4836100254577575e-16,0.0015885759942059026
-37.31565782891446,1.9572820730428687e-16,1.9572820730428687e-16,2.220446049250313e-16,0.0006587491594844068,2.61519201356148e-16,0.0015641777644151897,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0006592175627957865,2.088864061146591e-16,0.0015654823611627876
-37.28714357178589,2.220446049250313e-16,2.4836100254577575e-16,2.220446049250313e-16,0.0006958352097021037,2.220446049250313e-16,0.0015385044158204696,2.220446049250313e-16,1.9572820730428687e-16,2.088864061146591e-16,0.0006963299830338132,2.3520280373540355e-16,0.0015397875998054739
-37.25862931465733,2.220446049250313e-16,2.088864061146591e-16,2.220446049250313e-16,0.0007337253917812808,2.088864061146591e-16,0.0015103717084484275,2.3520280373540355e-16,1.9572820730428687e-16,2.3520280373540355e-16,0.0007342471069109464,2.3520280373540355e-16,0.0015116314284516785
